epoch,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
9.9,0.0109,,,,,
9.94,0.0122,,,,,
9.98,0.0165,,,,,
10.0,,0.411007285118103,0.48346456692913387,0.5674676524953789,0.5221088435374149,0.9322643979057592
10.02,0.0126,,,,,
10.06,0.0065,,,,,
10.1,0.0065,,,,,
10.13,0.0053,,,,,
10.17,0.0071,,,,,
10.21,0.0086,,,,,
10.25,0.0073,,,,,
10.29,0.007,,,,,
10.32,0.0069,,,,,
10.36,0.0073,,,,,
10.4,0.0072,,,,,
10.44,0.0103,,,,,
10.48,0.0088,,,,,
10.51,0.0061,,,,,
10.55,0.0058,,,,,
10.59,0.0113,,,,,
10.63,0.0074,,,,,
10.67,0.0088,,,,,
10.7,0.0071,,,,,
10.74,0.0089,,,,,
10.78,0.01,,,,,
10.82,0.0096,,,,,
10.86,0.0114,,,,,
10.9,0.011,,,,,
10.93,0.0102,,,,,
10.97,0.0063,,,,,
11.0,,0.4167753756046295,0.5079872204472844,0.5878003696857671,0.544987146529563,0.9332758210376011
11.01,0.0096,,,,,
11.05,0.005,,,,,
11.09,0.0063,,,,,
11.12,0.0077,,,,,
11.16,0.004,,,,,
11.2,0.0074,,,,,
11.24,0.0071,,,,,
11.28,0.0051,,,,,
11.31,0.0046,,,,,
11.35,0.0048,,,,,
11.39,0.0037,,,,,
11.43,0.0043,,,,,
11.47,0.006,,,,,
11.5,0.0054,,,,,
11.54,0.0068,,,,,
11.58,0.0071,,,,,
11.62,0.0059,,,,,
11.66,0.0058,,,,,
11.7,0.0075,,,,,
11.73,0.006,,,,,
11.77,0.0104,,,,,
11.81,0.0084,,,,,
11.85,0.0049,,,,,
11.89,0.0088,,,,,
11.92,0.0091,,,,,
11.96,0.0064,,,,,
12.0,0.0047,0.4511861205101013,0.5302642796248934,0.5748613678373382,0.5516629711751664,0.9332163255592575
12.04,0.0038,,,,,
12.08,0.0048,,,,,
12.11,0.0045,,,,,
12.15,0.0045,,,,,
12.19,0.0051,,,,,
12.23,0.0047,,,,,
12.27,0.0083,,,,,
12.3,0.0075,,,,,
12.34,0.0063,,,,,
12.38,0.006,,,,,
12.42,0.0054,,,,,
12.46,0.0057,,,,,
12.5,0.0028,,,,,
12.53,0.0069,,,,,
12.57,0.0051,,,,,
12.61,0.0047,,,,,
12.65,0.005,,,,,
12.69,0.0056,,,,,
12.72,0.0074,,,,,
12.76,0.0044,,,,,
12.8,0.0057,,,,,
12.84,0.0038,,,,,
12.88,0.0023,,,,,
12.91,0.0023,,,,,
12.95,0.0055,,,,,
12.99,0.0087,,,,,
13.0,,0.45658889412879944,0.5170124481327801,0.5757855822550831,0.5448185395714911,0.9340790099952404
13.03,0.0031,,,,,
13.07,0.0053,,,,,
13.1,0.004,,,,,
13.14,0.004,,,,,
13.18,0.0025,,,,,
13.22,0.0033,,,,,
13.26,0.0031,,,,,
13.3,0.0047,,,,,
13.33,0.0076,,,,,
13.37,0.0032,,,,,
13.41,0.0043,,,,,
13.45,0.0025,,,,,
13.49,0.0026,,,,,
13.52,0.004,,,,,
13.56,0.0035,,,,,
13.6,0.0057,,,,,
13.64,0.0023,,,,,
13.68,0.0043,,,,,
13.71,0.0031,,,,,
13.75,0.0044,,,,,
13.79,0.0046,,,,,
13.83,0.0031,,,,,
13.87,0.0028,,,,,
13.9,0.0037,,,,,
13.94,0.0046,,,,,
13.98,0.0019,,,,,
14.0,,0.4729399085044861,0.5052377115229654,0.5794824399260629,0.5398191993112355,0.9325916230366492
14.02,0.0041,,,,,
14.06,0.0015,,,,,
14.1,0.0015,,,,,
14.13,0.006,,,,,
14.17,0.0022,,,,,
14.21,0.0017,,,,,
14.25,0.0025,,,,,
14.29,0.0019,,,,,
14.32,0.0038,,,,,
14.36,0.0016,,,,,
14.4,0.0021,,,,,
14.44,0.0053,,,,,
14.48,0.0029,,,,,
14.51,0.0039,,,,,
14.55,0.0013,,,,,
14.59,0.0042,,,,,
14.63,0.0034,,,,,
14.67,0.0017,,,,,
14.7,0.0018,,,,,
14.74,0.0031,,,,,
14.78,0.0045,,,,,
14.82,0.0051,,,,,
14.86,0.0019,,,,,
14.9,0.0034,,,,,
14.93,0.0013,,,,,
14.97,0.0015,,,,,
15.0,,0.48567309975624084,0.5285234899328859,0.5822550831792976,0.5540897097625329,0.9341682532127559
15.01,0.0068,,,,,
15.05,0.0021,,,,,
15.09,0.0021,,,,,
15.12,0.0015,,,,,
15.16,0.0038,,,,,
15.2,0.0021,,,,,
15.24,0.0018,,,,,
15.28,0.0028,,,,,
15.31,0.0011,,,,,
15.35,0.0049,,,,,
15.39,0.002,,,,,
15.43,0.0022,,,,,
15.47,0.0014,,,,,
15.5,0.0014,,,,,
15.54,0.0014,,,,,
15.58,0.005,,,,,
15.62,0.0044,,,,,
15.66,0.002,,,,,
15.7,0.004,,,,,
15.73,0.0026,,,,,
15.77,0.0031,,,,,
15.81,0.0052,,,,,
15.85,0.0044,,,,,
15.89,0.0023,,,,,
15.92,0.0026,,,,,
15.96,0.0011,,,,,
16.0,0.0026,0.492049902677536,0.5060728744939271,0.577634011090573,0.5394907207596028,0.9334840552118039
16.04,0.0024,,,,,
16.08,0.0022,,,,,
16.11,0.0012,,,,,
16.15,0.0019,,,,,
16.19,0.0019,,,,,
16.23,0.0013,,,,,
16.27,0.002,,,,,
16.3,0.0027,,,,,
16.34,0.0031,,,,,
16.38,0.002,,,,,
16.42,0.003,,,,,
16.46,0.0031,,,,,
16.5,0.0028,,,,,
16.53,0.0015,,,,,
16.57,0.0009,,,,,
16.61,0.0013,,,,,
16.65,0.0015,,,,,
16.69,0.0018,,,,,
16.72,0.0014,,,,,
16.76,0.002,,,,,
16.8,0.0065,,,,,
16.84,0.0039,,,,,
16.88,0.0034,,,,,
16.91,0.0012,,,,,
16.95,0.0017,,,,,
16.99,0.0033,,,,,
17.0,,0.4918281137943268,0.5241210139002453,0.5924214417744916,0.5561822125813449,0.9344062351261304
17.03,0.0018,,,,,
17.07,0.0007,,,,,
17.1,0.0009,,,,,
17.14,0.0014,,,,,
17.18,0.0011,,,,,
17.22,0.0017,,,,,
17.26,0.0029,,,,,
17.3,0.0014,,,,,
17.33,0.0027,,,,,
17.37,0.0027,,,,,
17.41,0.0019,,,,,
17.45,0.0022,,,,,
17.49,0.0024,,,,,
17.52,0.003,,,,,
17.56,0.0009,,,,,
17.6,0.0014,,,,,
17.64,0.0013,,,,,
17.68,0.0021,,,,,
17.71,0.0011,,,,,
17.75,0.0015,,,,,
17.79,0.0024,,,,,
17.83,0.0025,,,,,
17.87,0.0008,,,,,
17.9,0.0018,,,,,
17.94,0.0014,,,,,
17.98,0.0008,,,,,
18.0,,0.4945743680000305,0.5281173594132029,0.5988909426987061,0.5612819402338675,0.9349416944312232
18.02,0.0015,,,,,
18.06,0.0013,,,,,
18.1,0.0015,,,,,
18.13,0.0018,,,,,
18.17,0.0014,,,,,
18.21,0.0012,,,,,
18.25,0.0008,,,,,
18.29,0.0009,,,,,
18.32,0.0027,,,,,
18.36,0.0014,,,,,
18.4,0.0014,,,,,
18.44,0.0021,,,,,
18.48,0.0009,,,,,
18.51,0.0016,,,,,
18.55,0.0011,,,,,
18.59,0.0014,,,,,
18.63,0.0017,,,,,
18.67,0.001,,,,,
18.7,0.0016,,,,,
18.74,0.0006,,,,,
18.78,0.0032,,,,,
18.82,0.0007,,,,,
18.86,0.0007,,,,,
18.9,0.001,,,,,
18.93,0.0007,,,,,
18.97,0.0017,,,,,
19.0,,0.4973991811275482,0.5152979066022544,0.5914972273567468,0.5507745266781411,0.9337815326035221
19.01,0.0032,,,,,
19.05,0.0005,,,,,
19.09,0.002,,,,,
19.12,0.0019,,,,,
19.16,0.0006,,,,,
19.2,0.0017,,,,,
19.24,0.001,,,,,
19.28,0.0025,,,,,
19.31,0.0018,,,,,
19.35,0.001,,,,,
19.39,0.001,,,,,
19.43,0.0012,,,,,
19.47,0.001,,,,,
19.5,0.0004,,,,,
19.54,0.001,,,,,
19.58,0.0009,,,,,
19.62,0.0008,,,,,
19.66,0.0015,,,,,
19.7,0.0007,,,,,
19.73,0.002,,,,,
19.77,0.0008,,,,,
19.81,0.0027,,,,,
19.85,0.001,,,,,
19.89,0.0006,,,,,
19.92,0.0004,,,,,
19.96,0.0018,,,,,
20.0,0.0021,0.5000909566879272,0.5160513643659711,0.5942698706099815,0.552405498281787,0.9338707758210376
