epoch,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
6.45,0.008,,,,,
6.49,0.0199,,,,,
6.53,0.0075,,,,,
6.57,0.0056,,,,,
6.62,0.0091,,,,,
6.66,0.0154,,,,,
6.7,0.0098,,,,,
6.74,0.0107,,,,,
6.79,0.0058,,,,,
6.83,0.008,,,,,
6.87,0.0106,,,,,
6.91,0.0127,,,,,
6.96,0.0069,,,,,
7.0,0.0165,0.2141917645931244,0.6496627318718381,0.6998183469573115,0.6738084827284652,0.9588248419486798
7.04,0.0048,,,,,
7.08,0.0029,,,,,
7.13,0.0124,,,,,
7.17,0.0097,,,,,
7.21,0.0059,,,,,
7.25,0.0078,,,,,
7.3,0.0035,,,,,
7.34,0.0053,,,,,
7.38,0.0081,,,,,
7.42,0.0059,,,,,
7.47,0.0057,,,,,
7.51,0.0066,,,,,
7.55,0.0093,,,,,
7.59,0.0086,,,,,
7.64,0.0049,,,,,
7.68,0.0061,,,,,
7.72,0.0082,,,,,
7.76,0.0053,,,,,
7.8,0.0056,,,,,
7.85,0.0086,,,,,
7.89,0.0067,,,,,
7.93,0.0048,,,,,
7.97,0.0044,,,,,
8.0,,0.2341778427362442,0.6713197969543148,0.720708446866485,0.695137976346912,0.9610115284492377
8.02,0.003,,,,,
8.06,0.0047,,,,,
8.1,0.0049,,,,,
8.14,0.004,,,,,
8.19,0.0034,,,,,
8.23,0.0036,,,,,
8.27,0.0053,,,,,
8.31,0.0067,,,,,
8.36,0.0041,,,,,
8.4,0.0066,,,,,
8.44,0.0056,,,,,
8.48,0.0038,,,,,
8.53,0.0023,,,,,
8.57,0.0037,,,,,
8.61,0.0058,,,,,
8.65,0.0037,,,,,
8.7,0.0034,,,,,
8.74,0.0034,,,,,
8.78,0.0037,,,,,
8.82,0.0101,,,,,
8.87,0.0044,,,,,
8.91,0.0048,,,,,
8.95,0.0045,,,,,
8.99,0.0053,,,,,
9.0,,0.24810411036014557,0.669576059850374,0.7316076294277929,0.6992187499999999,0.9599404983265154
9.03,0.004,,,,,
9.08,0.0052,,,,,
9.12,0.0062,,,,,
9.16,0.0045,,,,,
9.2,0.0044,,,,,
9.25,0.0042,,,,,
9.29,0.0041,,,,,
9.33,0.0042,,,,,
9.37,0.0053,,,,,
9.42,0.0017,,,,,
9.46,0.0047,,,,,
9.5,0.0033,,,,,
9.54,0.0013,,,,,
9.59,0.0066,,,,,
9.63,0.0028,,,,,
9.67,0.0045,,,,,
9.71,0.0041,,,,,
9.76,0.0022,,,,,
9.8,0.0032,,,,,
9.84,0.0034,,,,,
9.88,0.0034,,,,,
9.93,0.0042,,,,,
9.97,0.0023,,,,,
10.0,,0.2680049538612366,0.6688851913477537,0.7302452316076294,0.6982197134172818,0.9604611379695054
10.01,0.0051,,,,,
10.05,0.0024,,,,,
10.1,0.0015,,,,,
10.14,0.0042,,,,,
10.18,0.0019,,,,,
10.22,0.0015,,,,,
10.27,0.0019,,,,,
10.31,0.0026,,,,,
10.35,0.0049,,,,,
10.39,0.0021,,,,,
10.43,0.0017,,,,,
10.48,0.0051,,,,,
10.52,0.0047,,,,,
10.56,0.0035,,,,,
10.6,0.0027,,,,,
10.65,0.0033,,,,,
10.69,0.0049,,,,,
10.73,0.0032,,,,,
10.77,0.003,,,,,
10.82,0.0027,,,,,
10.86,0.0024,,,,,
10.9,0.0042,,,,,
10.94,0.0035,,,,,
10.99,0.0036,,,,,
11.0,,0.2658623158931732,0.6739039665970773,0.7329700272479565,0.702197085055471,0.9606098921532168
11.03,0.0017,,,,,
11.07,0.0013,,,,,
11.11,0.0033,,,,,
11.16,0.004,,,,,
11.2,0.0027,,,,,
11.24,0.001,,,,,
11.28,0.001,,,,,
11.33,0.0033,,,,,
11.37,0.002,,,,,
11.41,0.0021,,,,,
11.45,0.0011,,,,,
11.5,0.001,,,,,
11.54,0.0024,,,,,
11.58,0.0037,,,,,
11.62,0.0013,,,,,
11.66,0.0024,,,,,
11.71,0.0025,,,,,
11.75,0.0028,,,,,
11.79,0.0034,,,,,
11.83,0.002,,,,,
11.88,0.0015,,,,,
11.92,0.0026,,,,,
11.96,0.0044,,,,,
12.0,0.0038,0.2800180912017822,0.6745384285100902,0.7134423251589465,0.6934451555947915,0.9599256229081443
12.05,0.0019,,,,,
12.09,0.0009,,,,,
12.13,0.0032,,,,,
12.17,0.0003,,,,,
12.22,0.0011,,,,,
12.26,0.0008,,,,,
12.3,0.0006,,,,,
12.34,0.0007,,,,,
12.39,0.0021,,,,,
12.43,0.001,,,,,
12.47,0.0017,,,,,
12.51,0.0009,,,,,
12.56,0.001,,,,,
12.6,0.001,,,,,
12.64,0.0015,,,,,
12.68,0.0022,,,,,
12.73,0.0018,,,,,
12.77,0.0018,,,,,
12.81,0.0026,,,,,
12.85,0.0022,,,,,
12.9,0.0013,,,,,
12.94,0.0032,,,,,
12.98,0.0038,,,,,
13.0,,0.2751177251338959,0.6752100840336135,0.7297910990009082,0.7014404190309909,0.9607140200818148
13.02,0.0024,,,,,
13.06,0.001,,,,,
13.11,0.0014,,,,,
13.15,0.001,,,,,
13.19,0.0016,,,,,
13.23,0.0006,,,,,
13.28,0.001,,,,,
13.32,0.0005,,,,,
13.36,0.0007,,,,,
13.4,0.0011,,,,,
13.45,0.0014,,,,,
13.49,0.0012,,,,,
13.53,0.0011,,,,,
13.57,0.0023,,,,,
13.62,0.0009,,,,,
13.66,0.0018,,,,,
13.7,0.0004,,,,,
13.74,0.0015,,,,,
13.79,0.0026,,,,,
13.83,0.0005,,,,,
13.87,0.002,,,,,
13.91,0.001,,,,,
13.96,0.0019,,,,,
14.0,0.0044,0.2959931194782257,0.6779949022939677,0.7247956403269755,0.7006145741878841,0.9612197843064336
