epoch,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
6.56,0.0051,,,,,
6.62,0.0067,,,,,
6.68,0.0059,,,,,
6.74,0.0116,,,,,
6.8,0.0075,,,,,
6.86,0.0072,,,,,
6.92,0.0067,,,,,
6.98,0.0145,,,,,
7.0,,0.25147199630737305,0.6384615384615384,0.7020676691729323,0.6687555953446732,0.9538910042836745
7.04,0.0074,,,,,
7.1,0.0061,,,,,
7.16,0.005,,,,,
7.22,0.0074,,,,,
7.28,0.0052,,,,,
7.34,0.0031,,,,,
7.4,0.0038,,,,,
7.46,0.0053,,,,,
7.52,0.0048,,,,,
7.58,0.0047,,,,,
7.64,0.0057,,,,,
7.7,0.0027,,,,,
7.76,0.0051,,,,,
7.82,0.0071,,,,,
7.88,0.0061,,,,,
7.94,0.005,,,,,
8.0,0.0065,0.2628779113292694,0.6191261335531739,0.7058270676691729,0.6596398770311813,0.9547834364588291
8.06,0.0034,,,,,
8.12,0.0017,,,,,
8.18,0.005,,,,,
8.24,0.0018,,,,,
8.3,0.0062,,,,,
8.36,0.0051,,,,,
8.42,0.0066,,,,,
8.48,0.004,,,,,
8.54,0.0024,,,,,
8.6,0.0012,,,,,
8.66,0.0029,,,,,
8.72,0.0049,,,,,
8.78,0.0039,,,,,
8.84,0.0054,,,,,
8.9,0.0057,,,,,
8.96,0.0042,,,,,
9.0,,0.2758614420890808,0.6264755480607083,0.6983082706766918,0.6604444444444444,0.9540992384578773
9.02,0.0045,,,,,
9.08,0.0034,,,,,
9.14,0.0022,,,,,
9.2,0.0029,,,,,
9.26,0.0032,,,,,
9.32,0.0038,,,,,
9.38,0.0029,,,,,
9.44,0.0018,,,,,
9.5,0.003,,,,,
9.56,0.0016,,,,,
9.62,0.0017,,,,,
9.68,0.0031,,,,,
9.74,0.0046,,,,,
9.8,0.0028,,,,,
9.86,0.0052,,,,,
9.92,0.0027,,,,,
9.98,0.0041,,,,,
10.0,,0.30395159125328064,0.6469580119965724,0.7095864661654135,0.6768265351860152,0.9540694907187054
10.05,0.0022,,,,,
10.11,0.0055,,,,,
10.17,0.0025,,,,,
10.23,0.0013,,,,,
10.29,0.0021,,,,,
10.35,0.0022,,,,,
10.41,0.0014,,,,,
10.47,0.0013,,,,,
10.53,0.0011,,,,,
10.59,0.0034,,,,,
10.65,0.0028,,,,,
10.71,0.0011,,,,,
10.77,0.0016,,,,,
10.83,0.0009,,,,,
10.89,0.0025,,,,,
10.95,0.0023,,,,,
11.0,,0.30724862217903137,0.6335559265442404,0.7133458646616542,0.6710875331564988,0.9550809138505474
11.01,0.0018,,,,,
11.07,0.002,,,,,
11.13,0.0019,,,,,
11.19,0.0018,,,,,
11.25,0.0006,,,,,
11.31,0.0029,,,,,
11.37,0.0005,,,,,
11.43,0.0055,,,,,
11.49,0.0017,,,,,
11.55,0.003,,,,,
11.61,0.0019,,,,,
11.67,0.0027,,,,,
11.73,0.0014,,,,,
11.79,0.001,,,,,
11.85,0.002,,,,,
11.91,0.0022,,,,,
11.97,0.002,,,,,
12.0,,0.31138917803764343,0.6599825632083697,0.7114661654135338,0.6847580280416101,0.9564493098524512
12.03,0.0019,,,,,
12.09,0.0003,,,,,
12.15,0.0024,,,,,
12.21,0.0003,,,,,
12.27,0.0019,,,,,
12.33,0.0011,,,,,
12.39,0.001,,,,,
12.45,0.0012,,,,,
12.51,0.0018,,,,,
12.57,0.0022,,,,,
12.63,0.0008,,,,,
12.69,0.0007,,,,,
12.75,0.0011,,,,,
12.81,0.0024,,,,,
12.87,0.001,,,,,
12.93,0.0047,,,,,
12.99,0.0019,,,,,
13.0,,0.3104517161846161,0.6317093311312965,0.7189849624060151,0.6725274725274725,0.9549916706330319
13.05,0.0016,,,,,
13.11,0.0006,,,,,
13.17,0.001,,,,,
13.23,0.0011,,,,,
13.29,0.0008,,,,,
13.35,0.0019,,,,,
13.41,0.0011,,,,,
13.47,0.0005,,,,,
13.53,0.0017,,,,,
13.59,0.0002,,,,,
13.65,0.0017,,,,,
13.71,0.0011,,,,,
13.77,0.0031,,,,,
13.83,0.0011,,,,,
13.89,0.0007,,,,,
13.95,0.0006,,,,,
14.0,,0.33200109004974365,0.648228176318064,0.7048872180451128,0.675371454299865,0.9554973821989529
14.02,0.002,,,,,
14.08,0.0011,,,,,
14.14,0.0013,,,,,
14.2,0.0007,,,,,
14.26,0.0003,,,,,
14.32,0.0008,,,,,
14.38,0.0006,,,,,
14.44,0.0005,,,,,
14.5,0.0002,,,,,
14.56,0.0012,,,,,
14.62,0.001,,,,,
14.68,0.0003,,,,,
14.74,0.0011,,,,,
14.8,0.0004,,,,,
14.86,0.0008,,,,,
14.92,0.0004,,,,,
14.98,0.0024,,,,,
15.0,,0.33323514461517334,0.6355371900826446,0.7227443609022557,0.6763412489006158,0.9557056163731557
