epoch,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
3.91,0.0666,,,,,
3.94,0.0773,,,,,
3.97,0.0623,,,,,
4.0,0.064,0.2595396339893341,0.47810084652189916,0.5740167918692002,0.5216867469879519,0.9397783916881869
4.03,0.0534,,,,,
4.06,0.0666,,,,,
4.09,0.0569,,,,,
4.12,0.0595,,,,,
4.15,0.0685,,,,,
4.18,0.0412,,,,,
4.21,0.0446,,,,,
4.24,0.0366,,,,,
4.27,0.0577,,,,,
4.3,0.0617,,,,,
4.33,0.0505,,,,,
4.36,0.0586,,,,,
4.39,0.0623,,,,,
4.42,0.0591,,,,,
4.45,0.0507,,,,,
4.48,0.0515,,,,,
4.51,0.0586,,,,,
4.54,0.0588,,,,,
4.57,0.0553,,,,,
4.6,0.056,,,,,
4.64,0.0712,,,,,
4.67,0.0649,,,,,
4.7,0.0406,,,,,
4.73,0.0543,,,,,
4.76,0.0641,,,,,
4.79,0.0543,,,,,
4.82,0.0652,,,,,
4.85,0.0615,,,,,
4.88,0.0614,,,,,
4.91,0.0524,,,,,
4.94,0.0675,,,,,
4.97,0.0572,,,,,
5.0,0.0641,0.2731877267360687,0.4903732809430255,0.551480335837384,0.519134775374376,0.9398084199147199
5.03,0.0479,,,,,
5.06,0.044,,,,,
5.09,0.036,,,,,
5.12,0.0344,,,,,
5.15,0.0332,,,,,
5.18,0.0535,,,,,
5.21,0.0385,,,,,
5.24,0.037,,,,,
5.27,0.0453,,,,,
5.3,0.0339,,,,,
5.33,0.0432,,,,,
5.36,0.0317,,,,,
5.39,0.0532,,,,,
5.42,0.0363,,,,,
5.45,0.0434,,,,,
5.48,0.0387,,,,,
5.51,0.0351,,,,,
5.54,0.0461,,,,,
5.57,0.0347,,,,,
5.6,0.0335,,,,,
5.63,0.0434,,,,,
5.66,0.0391,,,,,
5.69,0.0352,,,,,
5.72,0.0441,,,,,
5.75,0.051,,,,,
5.78,0.0378,,,,,
5.81,0.0449,,,,,
5.84,0.044,,,,,
5.87,0.0583,,,,,
5.9,0.0422,,,,,
5.93,0.0486,,,,,
5.96,0.0326,,,,,
5.99,0.033,,,,,
6.0,,0.29248857498168945,0.4840014711290916,0.5815289438798056,0.5283018867924528,0.9384271214942046
6.02,0.0359,,,,,
6.05,0.0266,,,,,
6.08,0.0315,,,,,
6.11,0.0236,,,,,
6.14,0.0264,,,,,
6.17,0.0363,,,,,
6.2,0.0305,,,,,
6.23,0.0293,,,,,
6.26,0.0277,,,,,
6.29,0.0319,,,,,
6.32,0.0324,,,,,
6.35,0.0303,,,,,
6.38,0.0317,,,,,
6.41,0.0334,,,,,
6.44,0.0383,,,,,
6.47,0.035,,,,,
6.5,0.0303,,,,,
6.53,0.0232,,,,,
6.56,0.0227,,,,,
6.59,0.0236,,,,,
6.62,0.0351,,,,,
6.65,0.0305,,,,,
6.68,0.0301,,,,,
6.71,0.0265,,,,,
6.74,0.0297,,,,,
6.77,0.0367,,,,,
6.8,0.0262,,,,,
6.83,0.031,,,,,
6.86,0.0327,,,,,
6.89,0.0271,,,,,
6.92,0.0246,,,,,
6.95,0.0242,,,,,
6.98,0.0259,,,,,
7.0,,0.3106388747692108,0.532043530834341,0.5832965090587715,0.5564924114671163,0.9427211578884152
7.01,0.025,,,,,
7.04,0.0203,,,,,
7.07,0.015,,,,,
7.1,0.0168,,,,,
7.13,0.0189,,,,,
7.16,0.0278,,,,,
7.19,0.0153,,,,,
7.22,0.0321,,,,,
7.25,0.0191,,,,,
7.28,0.0205,,,,,
7.31,0.0165,,,,,
7.34,0.0203,,,,,
7.37,0.0177,,,,,
7.4,0.0197,,,,,
7.43,0.0298,,,,,
7.46,0.0274,,,,,
7.49,0.0273,,,,,
7.52,0.0205,,,,,
7.55,0.0259,,,,,
7.58,0.0261,,,,,
7.61,0.0244,,,,,
7.64,0.0194,,,,,
7.67,0.0155,,,,,
7.71,0.0275,,,,,
7.74,0.0118,,,,,
7.77,0.0175,,,,,
7.8,0.0199,,,,,
7.83,0.0216,,,,,
7.86,0.0269,,,,,
7.89,0.0179,,,,,
7.92,0.0208,,,,,
7.95,0.0188,,,,,
7.98,0.0215,,,,,
8.0,,0.32751190662384033,0.5168711656441718,0.5956694653115333,0.553479778279614,0.9429163413608792
8.01,0.0191,,,,,
8.04,0.0133,,,,,
8.07,0.0115,,,,,
8.1,0.0167,,,,,
8.13,0.0176,,,,,
8.16,0.0154,,,,,
8.19,0.0147,,,,,
8.22,0.0143,,,,,
8.25,0.0161,,,,,
8.28,0.0172,,,,,
8.31,0.0146,,,,,
8.34,0.0193,,,,,
8.37,0.016,,,,,
8.4,0.0217,,,,,
8.43,0.0158,,,,,
8.46,0.0186,,,,,
8.49,0.0142,,,,,
8.52,0.017,,,,,
8.55,0.0161,,,,,
8.58,0.0204,,,,,
8.61,0.0118,,,,,
8.64,0.0223,,,,,
8.67,0.0119,,,,,
8.7,0.015,,,,,
8.73,0.0119,,,,,
8.76,0.016,,,,,
8.79,0.0191,,,,,
8.82,0.0132,,,,,
8.85,0.0226,,,,,
8.88,0.014,,,,,
8.91,0.0165,,,,,
8.94,0.0146,,,,,
8.97,0.0203,,,,,
9.0,0.0138,0.3435732126235962,0.5124767225325885,0.6080424215642952,0.5561843168957156,0.9421055792444898
9.03,0.0201,,,,,
9.06,0.0099,,,,,
9.09,0.0081,,,,,
9.12,0.0083,,,,,
9.15,0.0132,,,,,
9.18,0.0085,,,,,
9.21,0.0081,,,,,
9.24,0.0128,,,,,
9.27,0.0155,,,,,
9.3,0.0125,,,,,
9.33,0.013,,,,,
9.36,0.0179,,,,,
9.39,0.0129,,,,,
9.42,0.0179,,,,,
9.45,0.0085,,,,,
9.48,0.0062,,,,,
9.51,0.0106,,,,,
9.54,0.0148,,,,,
9.57,0.0167,,,,,
9.6,0.0068,,,,,
9.63,0.0112,,,,,
9.66,0.0175,,,,,
9.69,0.0094,,,,,
9.72,0.0106,,,,,
9.75,0.0122,,,,,
9.78,0.0244,,,,,
9.81,0.0118,,,,,
9.84,0.0095,,,,,
9.87,0.0149,,,,,
9.9,0.0122,,,,,
9.93,0.0086,,,,,
9.96,0.0146,,,,,
9.99,0.012,,,,,
10.0,,0.3658243417739868,0.5259664193674346,0.5952275740167918,0.5584577114427861,0.9430214401537446
10.02,0.0122,,,,,
10.05,0.0065,,,,,
10.08,0.0103,,,,,
10.11,0.0103,,,,,
10.14,0.0087,,,,,
10.17,0.0098,,,,,
10.2,0.0118,,,,,
10.23,0.0051,,,,,
10.26,0.0087,,,,,
10.29,0.0115,,,,,
10.32,0.008,,,,,
10.35,0.006,,,,,
10.38,0.0077,,,,,
10.41,0.0085,,,,,
10.44,0.0079,,,,,
10.47,0.0077,,,,,
10.5,0.0083,,,,,
10.53,0.0104,,,,,
10.56,0.0073,,,,,
10.59,0.0202,,,,,
10.62,0.013,,,,,
10.65,0.0073,,,,,
10.68,0.0065,,,,,
10.71,0.0125,,,,,
10.74,0.0107,,,,,
10.78,0.0098,,,,,
10.81,0.0126,,,,,
10.84,0.0131,,,,,
10.87,0.0064,,,,,
10.9,0.0088,,,,,
10.93,0.0061,,,,,
10.96,0.012,,,,,
10.99,0.0158,,,,,
11.0,,0.3675696551799774,0.5269100489273617,0.618647812638091,0.5691056910569106,0.9431715812864092
11.02,0.0079,,,,,
11.05,0.0102,,,,,
11.08,0.0059,,,,,
11.11,0.0114,,,,,
11.14,0.0079,,,,,
11.17,0.0105,,,,,
11.2,0.0038,,,,,
11.23,0.0071,,,,,
11.26,0.0065,,,,,
11.29,0.0107,,,,,
11.32,0.0068,,,,,
11.35,0.0092,,,,,
11.38,0.0056,,,,,
11.41,0.0035,,,,,
11.44,0.0106,,,,,
11.47,0.0089,,,,,
11.5,0.0096,,,,,
11.53,0.0079,,,,,
11.56,0.0046,,,,,
11.59,0.0048,,,,,
11.62,0.0066,,,,,
11.65,0.011,,,,,
11.68,0.008,,,,,
11.71,0.0062,,,,,
11.74,0.0113,,,,,
11.77,0.006,,,,,
11.8,0.0088,,,,,
11.83,0.0056,,,,,
11.86,0.008,,,,,
11.89,0.0054,,,,,
11.92,0.0113,,,,,
11.95,0.0063,,,,,
11.98,0.0072,,,,,
12.0,,0.3734149634838104,0.5302914110429447,0.6111356606274856,0.5678505440361322,0.9435919764578704
12.01,0.0056,,,,,
12.04,0.0064,,,,,
12.07,0.0044,,,,,
12.1,0.0038,,,,,
12.13,0.0068,,,,,
12.16,0.0063,,,,,
12.19,0.0065,,,,,
12.22,0.0078,,,,,
12.25,0.0081,,,,,
12.28,0.0063,,,,,
12.31,0.0036,,,,,
12.34,0.0065,,,,,
12.37,0.0062,,,,,
12.4,0.0082,,,,,
12.43,0.0056,,,,,
12.46,0.0056,,,,,
12.49,0.0083,,,,,
12.52,0.0068,,,,,
12.55,0.0046,,,,,
12.58,0.0106,,,,,
12.61,0.0063,,,,,
12.64,0.0052,,,,,
12.67,0.0073,,,,,
12.7,0.0063,,,,,
12.73,0.0053,,,,,
12.76,0.0057,,,,,
12.79,0.0046,,,,,
12.82,0.005,,,,,
12.85,0.0072,,,,,
12.88,0.0113,,,,,
12.91,0.0049,,,,,
12.94,0.0068,,,,,
12.97,0.0071,,,,,
13.0,0.0043,0.386465460062027,0.524952380952381,0.6089262041537782,0.5638297872340425,0.9417452405260945
13.03,0.0097,,,,,
13.06,0.0037,,,,,
13.09,0.0034,,,,,
13.12,0.004,,,,,
13.15,0.01,,,,,
13.18,0.0045,,,,,
13.21,0.0034,,,,,
13.24,0.009,,,,,
13.27,0.0047,,,,,
13.3,0.0085,,,,,
13.33,0.0036,,,,,
13.36,0.0047,,,,,
13.39,0.0078,,,,,
13.42,0.0028,,,,,
13.45,0.0042,,,,,
13.48,0.0041,,,,,
13.51,0.0073,,,,,
13.54,0.0042,,,,,
13.57,0.0075,,,,,
13.6,0.0034,,,,,
13.63,0.0058,,,,,
13.66,0.0086,,,,,
13.69,0.007,,,,,
13.72,0.0041,,,,,
13.75,0.0049,,,,,
13.78,0.0031,,,,,
13.81,0.0048,,,,,
13.84,0.0029,,,,,
13.88,0.0085,,,,,
13.91,0.0044,,,,,
13.94,0.0057,,,,,
13.97,0.0051,,,,,
14.0,0.0038,0.38835379481315613,0.5385814497272019,0.6106937693327441,0.5723752329674882,0.9444928232538586
14.03,0.0033,,,,,
14.06,0.0037,,,,,
14.09,0.005,,,,,
14.12,0.0056,,,,,
14.15,0.0051,,,,,
14.18,0.0026,,,,,
14.21,0.0059,,,,,
14.24,0.0036,,,,,
14.27,0.0052,,,,,
14.3,0.0029,,,,,
14.33,0.0032,,,,,
14.36,0.0076,,,,,
14.39,0.0089,,,,,
14.42,0.0055,,,,,
14.45,0.002,,,,,
14.48,0.0047,,,,,
14.51,0.0101,,,,,
14.54,0.003,,,,,
14.57,0.0051,,,,,
14.6,0.0048,,,,,
14.63,0.006,,,,,
14.66,0.0029,,,,,
14.69,0.003,,,,,
14.72,0.0068,,,,,
14.75,0.0026,,,,,
14.78,0.0086,,,,,
14.81,0.0057,,,,,
14.84,0.0025,,,,,
14.87,0.0043,,,,,
14.9,0.003,,,,,
14.93,0.0016,,,,,
14.96,0.004,,,,,
14.99,0.003,,,,,
15.0,,0.40486910939216614,0.5352760736196319,0.6168802474591251,0.5731882570314103,0.943006426040478
15.02,0.0064,,,,,
15.05,0.0015,,,,,
15.08,0.0029,,,,,
15.11,0.0021,,,,,
15.14,0.0023,,,,,
15.17,0.0032,,,,,
15.2,0.0032,,,,,
15.23,0.0063,,,,,
15.26,0.0049,,,,,
15.29,0.0042,,,,,
15.32,0.0063,,,,,
15.35,0.0046,,,,,
15.38,0.0018,,,,,
15.41,0.0019,,,,,
15.44,0.0027,,,,,
15.47,0.0022,,,,,
15.5,0.0045,,,,,
15.53,0.0081,,,,,
15.56,0.0032,,,,,
15.59,0.0028,,,,,
15.62,0.002,,,,,
15.65,0.0035,,,,,
15.68,0.0024,,,,,
15.71,0.0038,,,,,
15.74,0.0037,,,,,
15.77,0.0019,,,,,
15.8,0.0066,,,,,
15.83,0.0018,,,,,
15.86,0.0031,,,,,
15.89,0.001,,,,,
15.92,0.0014,,,,,
15.95,0.0039,,,,,
15.98,0.0031,,,,,
16.0,,0.4051990807056427,0.5416024653312789,0.62129916040654,0.5787199012142415,0.944567893820191
16.01,0.0012,,,,,
16.04,0.0016,,,,,
16.07,0.0015,,,,,
16.1,0.0027,,,,,
16.13,0.0034,,,,,
16.16,0.0049,,,,,
16.19,0.0036,,,,,
16.22,0.0054,,,,,
16.25,0.0017,,,,,
16.28,0.0029,,,,,
16.31,0.004,,,,,
16.34,0.0062,,,,,
16.37,0.0034,,,,,
16.4,0.0047,,,,,
16.43,0.0034,,,,,
16.46,0.0036,,,,,
16.49,0.0078,,,,,
16.52,0.0027,,,,,
16.55,0.0033,,,,,
16.58,0.0044,,,,,
16.61,0.0024,,,,,
16.64,0.0027,,,,,
16.67,0.0022,,,,,
16.7,0.002,,,,,
16.73,0.0025,,,,,
16.76,0.0037,,,,,
16.79,0.0014,,,,,
16.82,0.0022,,,,,
16.85,0.0009,,,,,
16.88,0.0017,,,,,
16.91,0.0048,,,,,
16.95,0.0016,,,,,
16.98,0.0013,,,,,
17.0,,0.4086138606071472,0.5339278790228771,0.6084843128590367,0.5687732342007435,0.9439072728364662
17.01,0.0032,,,,,
17.04,0.0022,,,,,
17.07,0.0032,,,,,
17.1,0.001,,,,,
17.13,0.0027,,,,,
17.16,0.0025,,,,,
17.19,0.0028,,,,,
17.22,0.0016,,,,,
17.25,0.0016,,,,,
17.28,0.0021,,,,,
17.31,0.0014,,,,,
17.34,0.0026,,,,,
17.37,0.0037,,,,,
17.4,0.0042,,,,,
17.43,0.0041,,,,,
17.46,0.0016,,,,,
17.49,0.0036,,,,,
17.52,0.0034,,,,,
17.55,0.0013,,,,,
17.58,0.002,,,,,
17.61,0.0031,,,,,
17.64,0.0022,,,,,
17.67,0.0017,,,,,
17.7,0.0035,,,,,
17.73,0.0043,,,,,
17.76,0.0009,,,,,
17.79,0.0025,,,,,
17.82,0.0011,,,,,
17.85,0.0031,,,,,
17.88,0.0027,,,,,
17.91,0.0015,,,,,
17.94,0.0026,,,,,
17.97,0.0023,,,,,
18.0,0.001,0.4138772487640381,0.5467399842890809,0.615112682280159,0.578914535246413,0.9442225692150622
18.03,0.0016,,,,,
18.06,0.0015,,,,,
18.09,0.0024,,,,,
18.12,0.0017,,,,,
18.15,0.0028,,,,,
18.18,0.0016,,,,,
18.21,0.0024,,,,,
18.24,0.0024,,,,,
18.27,0.0025,,,,,
18.3,0.0023,,,,,
18.33,0.0013,,,,,
18.36,0.0036,,,,,
18.39,0.0014,,,,,
18.42,0.002,,,,,
18.45,0.0016,,,,,
18.48,0.0007,,,,,
18.51,0.0011,,,,,
18.54,0.0013,,,,,
18.57,0.0009,,,,,
18.6,0.0048,,,,,
18.63,0.0026,,,,,
18.66,0.0029,,,,,
18.69,0.0023,,,,,
18.72,0.0032,,,,,
18.75,0.0028,,,,,
18.78,0.001,,,,,
18.81,0.0009,,,,,
18.84,0.0013,,,,,
18.87,0.0036,,,,,
18.9,0.0018,,,,,
18.93,0.0023,,,,,
18.96,0.0009,,,,,
18.99,0.0015,,,,,
19.0,,0.41784384846687317,0.5380434782608695,0.6124613345117101,0.5728456292622442,0.9438171881568674
19.02,0.0018,,,,,
19.05,0.0032,,,,,
19.08,0.0016,,,,,
19.11,0.0019,,,,,
19.14,0.0012,,,,,
19.17,0.0014,,,,,
19.2,0.0029,,,,,
19.23,0.0018,,,,,
19.26,0.0037,,,,,
19.29,0.0013,,,,,
19.32,0.0021,,,,,
19.35,0.0009,,,,,
19.38,0.0024,,,,,
19.41,0.0009,,,,,
19.44,0.0009,,,,,
19.47,0.0017,,,,,
19.5,0.0017,,,,,
19.53,0.0011,,,,,
19.56,0.0018,,,,,
19.59,0.0014,,,,,
19.62,0.0009,,,,,
19.65,0.0023,,,,,
19.68,0.0023,,,,,
19.71,0.003,,,,,
19.74,0.0036,,,,,
19.77,0.0017,,,,,
19.8,0.0014,,,,,
19.83,0.0015,,,,,
19.86,0.0009,,,,,
19.89,0.0016,,,,,
19.92,0.0019,,,,,
19.95,0.0018,,,,,
19.98,0.0019,0.420644611120224,0.5434272300469484,0.6137870083959346,0.5764681469184478,0.9436820611374692
