epoch,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
6.74,0.0057,,,,,
6.78,0.0065,,,,,
6.82,0.0058,,,,,
6.86,0.0054,,,,,
6.9,0.0054,,,,,
6.93,0.0086,,,,,
6.97,0.0028,,,,,
7.0,,0.2662292718887329,0.6299283154121864,0.6607142857142857,0.6449541284403669,0.9531770585435507
7.01,0.0045,,,,,
7.05,0.0042,,,,,
7.09,0.0028,,,,,
7.12,0.0018,,,,,
7.16,0.0018,,,,,
7.2,0.0021,,,,,
7.24,0.0046,,,,,
7.28,0.0047,,,,,
7.31,0.0018,,,,,
7.35,0.0053,,,,,
7.39,0.0033,,,,,
7.43,0.0024,,,,,
7.47,0.0032,,,,,
7.5,0.0025,,,,,
7.54,0.0018,,,,,
7.58,0.0032,,,,,
7.62,0.0025,,,,,
7.66,0.0045,,,,,
7.7,0.0033,,,,,
7.73,0.0044,,,,,
7.77,0.0037,,,,,
7.81,0.0024,,,,,
7.85,0.001,,,,,
7.89,0.0013,,,,,
7.92,0.005,,,,,
7.96,0.0026,,,,,
8.0,0.0039,0.2818743586540222,0.6336805555555556,0.6860902255639098,0.6588447653429603,0.9544562113279391
8.04,0.0049,,,,,
8.08,0.0042,,,,,
8.11,0.0037,,,,,
8.15,0.0011,,,,,
8.19,0.0019,,,,,
8.23,0.0014,,,,,
8.27,0.0014,,,,,
8.3,0.0044,,,,,
8.34,0.0019,,,,,
8.38,0.0009,,,,,
8.42,0.0028,,,,,
8.46,0.0038,,,,,
8.5,0.0035,,,,,
8.53,0.0014,,,,,
8.57,0.0036,,,,,
8.61,0.0013,,,,,
8.65,0.0053,,,,,
8.69,0.0009,,,,,
8.72,0.0012,,,,,
8.76,0.0056,,,,,
8.8,0.0017,,,,,
8.84,0.0016,,,,,
8.88,0.0016,,,,,
8.91,0.001,,,,,
8.95,0.0015,,,,,
8.99,0.0027,,,,,
9.0,,0.29963046312332153,0.6418039895923677,0.6954887218045113,0.6675687866486243,0.9552594002855783
9.03,0.004,,,,,
9.07,0.0018,,,,,
9.1,0.0008,,,,,
9.14,0.0009,,,,,
9.18,0.0011,,,,,
9.22,0.0012,,,,,
9.26,0.002,,,,,
9.3,0.0024,,,,,
9.33,0.0019,,,,,
9.37,0.0034,,,,,
9.41,0.0013,,,,,
9.45,0.0009,,,,,
9.49,0.0013,,,,,
9.52,0.0016,,,,,
9.56,0.0006,,,,,
9.6,0.0027,,,,,
9.64,0.0027,,,,,
9.68,0.0023,,,,,
9.71,0.0033,,,,,
9.75,0.0026,,,,,
9.79,0.003,,,,,
9.83,0.0021,,,,,
9.87,0.0031,,,,,
9.9,0.0023,,,,,
9.94,0.0027,,,,,
9.98,0.0013,,,,,
10.0,,0.27847906947135925,0.6360454943132109,0.6832706766917294,0.6588128681468057,0.9545752022846263
10.02,0.0015,,,,,
10.06,0.0008,,,,,
10.1,0.0009,,,,,
10.13,0.0007,,,,,
10.17,0.0007,,,,,
10.21,0.001,,,,,
10.25,0.0013,,,,,
10.29,0.0005,,,,,
10.32,0.0014,,,,,
10.36,0.0017,,,,,
10.4,0.0007,,,,,
10.44,0.0012,,,,,
10.48,0.0026,,,,,
10.51,0.0017,,,,,
10.55,0.0005,,,,,
10.59,0.0017,,,,,
10.63,0.0016,,,,,
10.67,0.0005,,,,,
10.7,0.0013,,,,,
10.74,0.001,,,,,
10.78,0.0007,,,,,
10.82,0.0005,,,,,
10.86,0.0004,,,,,
10.9,0.0009,,,,,
10.93,0.0008,,,,,
10.97,0.0013,,,,,
11.0,,0.32270076870918274,0.6409597257926307,0.7030075187969925,0.6705513222770058,0.955824607329843
11.01,0.0007,,,,,
11.05,0.0008,,,,,
11.09,0.0004,,,,,
11.12,0.0003,,,,,
11.16,0.0003,,,,,
11.2,0.001,,,,,
11.24,0.0005,,,,,
11.28,0.0006,,,,,
11.31,0.0007,,,,,
11.35,0.0007,,,,,
11.39,0.0003,,,,,
11.43,0.0015,,,,,
11.47,0.0022,,,,,
11.5,0.0007,,,,,
11.54,0.0009,,,,,
11.58,0.0002,,,,,
11.62,0.0004,,,,,
11.66,0.003,,,,,
11.7,0.0003,,,,,
11.73,0.0011,,,,,
11.77,0.001,,,,,
11.81,0.0005,,,,,
11.85,0.001,,,,,
11.89,0.0009,,,,,
11.92,0.0043,,,,,
11.96,0.0008,,,,,
12.0,0.0014,0.3276439905166626,0.6269515201314708,0.7171052631578947,0.6690048224462954,0.9540397429795335
12.04,0.0006,,,,,
12.08,0.0003,,,,,
12.11,0.0015,,,,,
12.15,0.0005,,,,,
12.19,0.002,,,,,
12.23,0.0009,,,,,
12.27,0.0006,,,,,
12.3,0.0015,,,,,
12.34,0.0004,,,,,
12.38,0.001,,,,,
12.42,0.0013,,,,,
12.46,0.0012,,,,,
12.5,0.0004,,,,,
12.53,0.0054,,,,,
12.57,0.0005,,,,,
12.61,0.0011,,,,,
12.65,0.0014,,,,,
12.69,0.0007,,,,,
12.72,0.0005,,,,,
12.76,0.0006,,,,,
12.8,0.0005,,,,,
12.84,0.0009,,,,,
12.88,0.0001,,,,,
12.91,0.0009,,,,,
12.95,0.0002,,,,,
12.99,0.0016,,,,,
13.0,,0.32877352833747864,0.6468500443655724,0.6851503759398496,0.665449566408033,0.9540694907187054
13.03,0.0002,,,,,
13.07,0.0007,,,,,
13.1,0.0004,,,,,
13.14,0.0001,,,,,
13.18,0.0007,,,,,
13.22,0.0006,,,,,
13.26,0.0002,,,,,
13.3,0.0021,,,,,
13.33,0.0009,,,,,
13.37,0.0006,,,,,
13.41,0.0003,,,,,
13.45,0.0002,,,,,
13.49,0.0006,,,,,
13.52,0.0003,,,,,
13.56,0.0005,,,,,
13.6,0.0002,,,,,
13.64,0.0002,,,,,
13.68,0.0002,,,,,
13.71,0.0002,,,,,
13.75,0.0009,,,,,
13.79,0.0001,,,,,
13.83,0.0007,,,,,
13.87,0.0002,,,,,
13.9,0.0007,,,,,
13.94,0.0013,,,,,
13.98,0.0014,,,,,
14.0,,0.33303365111351013,0.6160642570281124,0.7208646616541353,0.664356864443482,0.9545157068062827
