epoch,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
4.45,0.0107,,,,,
4.51,0.0208,,,,,
4.57,0.0126,,,,,
4.63,0.0113,,,,,
4.69,0.0171,,,,,
4.75,0.0163,,,,,
4.81,0.0168,,,,,
4.87,0.0177,,,,,
4.93,0.0158,,,,,
4.99,0.0138,,,,,
5.0,,0.22027947008609772,0.5765422696115765,0.676496872207328,0.6225328947368421,0.9499054261733065
5.05,0.0087,,,,,
5.11,0.0139,,,,,
5.17,0.0069,,,,,
5.23,0.0097,,,,,
5.29,0.0083,,,,,
5.35,0.0077,,,,,
5.41,0.0105,,,,,
5.47,0.0138,,,,,
5.53,0.0089,,,,,
5.59,0.0132,,,,,
5.65,0.0088,,,,,
5.71,0.0139,,,,,
5.77,0.0119,,,,,
5.83,0.0116,,,,,
5.89,0.0216,,,,,
5.95,0.0098,,,,,
6.0,,0.21716558933258057,0.5854601701469451,0.676496872207328,0.6276948590381426,0.9512944792528668
6.02,0.01,,,,,
6.08,0.0088,,,,,
6.14,0.0062,,,,,
6.2,0.0065,,,,,
6.26,0.0093,,,,,
6.32,0.0058,,,,,
6.38,0.0053,,,,,
6.44,0.0058,,,,,
6.5,0.0095,,,,,
6.56,0.0035,,,,,
6.62,0.0069,,,,,
6.68,0.0056,,,,,
6.74,0.0065,,,,,
6.8,0.0067,,,,,
6.86,0.0083,,,,,
6.92,0.0086,,,,,
6.98,0.0046,,,,,
7.0,,0.26523587107658386,0.6085526315789473,0.6613047363717605,0.6338329764453962,0.9513240335737084
7.04,0.0059,,,,,
7.1,0.0027,,,,,
7.16,0.0046,,,,,
7.22,0.0035,,,,,
7.28,0.0035,,,,,
7.34,0.0069,,,,,
7.4,0.0047,,,,,
7.46,0.005,,,,,
7.52,0.0043,,,,,
7.58,0.0042,,,,,
7.64,0.0055,,,,,
7.7,0.0056,,,,,
7.76,0.0049,,,,,
7.82,0.0041,,,,,
7.88,0.0046,,,,,
7.94,0.0064,,,,,
8.0,0.0072,0.2643418610095978,0.6099754701553557,0.6666666666666666,0.637062339880444,0.9513535878945502
8.06,0.0035,,,,,
8.12,0.0036,,,,,
8.18,0.0037,,,,,
8.24,0.0065,,,,,
8.3,0.0024,,,,,
8.36,0.0043,,,,,
8.42,0.0017,,,,,
8.48,0.0027,,,,,
8.54,0.0034,,,,,
8.6,0.0037,,,,,
8.66,0.0048,,,,,
8.72,0.004,,,,,
8.78,0.003,,,,,
8.84,0.0033,,,,,
8.9,0.0041,,,,,
8.96,0.0028,,,,,
9.0,,0.30857014656066895,0.6239316239316239,0.6523681858802503,0.637833114897335,0.952181108878118
9.02,0.0017,,,,,
9.08,0.0057,,,,,
9.14,0.0036,,,,,
9.2,0.0027,,,,,
9.26,0.0044,,,,,
9.32,0.0017,,,,,
9.38,0.004,,,,,
9.44,0.0049,,,,,
9.5,0.0021,,,,,
9.56,0.0033,,,,,
9.62,0.0017,,,,,
9.68,0.0042,,,,,
9.74,0.0028,,,,,
9.8,0.0027,,,,,
9.86,0.0022,,,,,
9.92,0.0033,,,,,
9.98,0.0045,,,,,
10.0,,0.29607343673706055,0.6033123028391167,0.6836461126005362,0.6409719312945119,0.9509989360444497
10.05,0.0022,,,,,
10.11,0.001,,,,,
10.17,0.0018,,,,,
10.23,0.0021,,,,,
10.29,0.0014,,,,,
10.35,0.0061,,,,,
10.41,0.0024,,,,,
10.47,0.0015,,,,,
10.53,0.0013,,,,,
10.59,0.0023,,,,,
10.65,0.0027,,,,,
10.71,0.0009,,,,,
10.77,0.0043,,,,,
10.83,0.0008,,,,,
10.89,0.0022,,,,,
10.95,0.002,,,,,
11.0,,0.31817084550857544,0.5995297805642633,0.6836461126005362,0.6388308977035492,0.9508807187610828
11.01,0.0021,,,,,
11.07,0.0016,,,,,
11.13,0.0007,,,,,
11.19,0.0019,,,,,
11.25,0.0007,,,,,
11.31,0.001,,,,,
11.37,0.0011,,,,,
11.43,0.0012,,,,,
11.49,0.001,,,,,
11.55,0.0009,,,,,
11.61,0.0011,,,,,
11.67,0.0009,,,,,
11.73,0.0033,,,,,
11.79,0.0042,,,,,
11.85,0.0024,,,,,
11.91,0.0018,,,,,
11.97,0.0014,,,,,
12.0,,0.3226328194141388,0.6027178257394085,0.6738159070598749,0.6362869198312237,0.951767348386334
12.03,0.0011,,,,,
12.09,0.004,,,,,
12.15,0.001,,,,,
12.21,0.001,,,,,
12.27,0.0009,,,,,
12.33,0.0013,,,,,
12.39,0.0014,,,,,
12.45,0.0008,,,,,
12.51,0.0014,,,,,
12.57,0.0013,,,,,
12.63,0.0015,,,,,
12.69,0.001,,,,,
12.75,0.0014,,,,,
12.81,0.0028,,,,,
12.87,0.0016,,,,,
12.93,0.0014,,,,,
12.99,0.0028,,,,,
13.0,,0.3308372497558594,0.6029173419773096,0.6648793565683646,0.6323841903952402,0.9519151199905426
